"samplesize","run","ntree","nodesize","TPR","TNR","Accuracy","AUC","Concordance"
5000,2,500,80,0.707117182435593,0.684713671300322,0.696,0.95190736,0.9505768
5000,2,500,90,0.693915064796069,0.68831420851705,0.6912,0.95270072,0.95138608
5000,2,500,100,0.701516267018369,0.683513494532132,0.6926,0.95321056,0.95186416
5000,2,600,1,0.706317050125633,0.691514694747256,0.699,0.95261352,0.95128784
5000,2,600,10,0.703516591072962,0.690714572421683,0.6972,0.95380648,0.9525288
5000,2,600,20,0.695915376690194,0.68791414831429,0.692,0.95290224,0.95152928
5000,2,600,30,0.707917315257578,0.673912121859309,0.691,0.95374952,0.95249856
5000,2,600,40,0.693515002801257,0.687514088239534,0.6906,0.95266216,0.95132816
5000,2,600,50,0.707117182435593,0.692314817584844,0.6998,0.95318688,0.95186816
5000,2,600,60,0.700716138292569,0.68671396847403,0.6938,0.95253688,0.95117488
5000,2,600,70,0.709917649552652,0.679912971139694,0.695,0.95317576,0.951908
5000,2,600,80,0.701516267018369,0.68671396847403,0.6942,0.95486408,0.95361952
5000,2,600,90,0.703116526006033,0.680713086553109,0.692,0.95368712,0.95233824
5000,2,600,100,0.705916984162662,0.689114329306581,0.6976,0.9542228,0.9529216
5000,2,700,1,0.705516918327698,0.681913260633247,0.6938,0.95312736,0.9518272
5000,2,700,10,0.69991601007879,0.689514389893351,0.6948,0.95208864,0.95072256
5000,2,700,20,0.697115565362723,0.685113730479058,0.6912,0.95306464,0.95177984
5000,2,700,30,0.705516918327698,0.685113730479058,0.6954,0.95394328,0.952612
5000,2,700,40,0.69991601007879,0.686313908783282,0.6932,0.9539928,0.95269616
5000,2,700,50,0.70831738186058,0.68391355332686,0.6962,0.95259752,0.95130336
5000,2,700,60,0.705116852620739,0.683113435865407,0.6942,0.95325112,0.95193952
5000,2,700,70,0.698315755187294,0.689914450608125,0.6942,0.95337312,0.95208272
5000,2,700,80,0.704716787041786,0.68711402829278,0.696,0.95363528,0.95236
5000,2,700,90,0.709517582437624,0.689114329306581,0.6994,0.95463608,0.95337104
5000,2,700,100,0.705916984162662,0.689914450608125,0.698,0.95222824,0.95090704
5000,2,800,1,0.703516591072962,0.687514088239534,0.6956,0.95280176,0.95146928
5000,2,800,10,0.694715189169706,0.695115251548531,0.695,0.95381312,0.95253216
5000,2,800,20,0.690314511450902,0.692714879195644,0.6916,0.95422408,0.9529592
5000,2,800,30,0.703516591072962,0.694715189169706,0.6992,0.95219536,0.9509232
5000,2,800,40,0.70831738186058,0.685913849220538,0.6972,0.95287944,0.95155184
5000,2,800,50,0.705916984162662,0.691914756102048,0.699,0.9534048,0.95208192
5000,2,800,60,0.71431839626641,0.684713671300322,0.6996,0.95423912,0.95287408
5000,2,800,70,0.704316721590839,0.68711402829278,0.6958,0.95392584,0.95259232
5000,2,800,80,0.701116202591466,0.695515314055361,0.6984,0.95354456,0.95224224
5000,2,800,90,0.70671711621661,0.684713671300322,0.6958,0.95384288,0.95248464
5000,2,800,100,0.713918327743306,0.680713086553109,0.6974,0.9533992,0.95211312
5000,2,900,1,0.705116852620739,0.693114940934449,0.6992,0.9548552,0.95360112
5000,2,900,10,0.706317050125633,0.685513789785796,0.696,0.9528104,0.95146736
5000,2,900,20,0.700316074121677,0.684713671300322,0.6926,0.95239784,0.9510536
5000,2,900,30,0.69991601007879,0.68791414831429,0.694,0.95277744,0.95141712
5000,2,900,40,0.711117851665776,0.690714572421683,0.701,0.9542708,0.95299216
5000,2,900,50,0.695915376690194,0.681913260633247,0.689,0.95300048,0.9516728
5000,2,900,60,0.693515002801257,0.696315439453033,0.695,0.95222752,0.9509216
5000,2,900,70,0.709917649552652,0.677112571224804,0.6936,0.95406584,0.95279888
5000,2,900,80,0.700316074121677,0.677512627971497,0.689,0.952654,0.95123616
5000,2,900,90,0.707917315257578,0.68431361224959,0.6962,0.9541984,0.95289664
5000,2,900,100,0.703516591072962,0.698315755187294,0.701,0.95350896,0.9522128
5000,2,1000,1,0.695915376690194,0.689914450608125,0.693,0.95466528,0.95341792
5000,2,1000,10,0.709917649552652,0.68831420851705,0.6992,0.95323888,0.9519336
5000,2,1000,20,0.704316721590839,0.686313908783282,0.6954,0.952912,0.95157088
