"samplesize","run","shrinkage","LossFunc","Predictors","OptNumTrees","TPR","TNR","Accuracy","AUC","Concordance"
17000,1,0.09,adaboost,34,207,0.754823529411765,0.708941176470588,0.731882352941176,0.808666484429063,0.808659044982699
17000,1,0.1,bernoulli,34,191,0.754470588235294,0.715882352941177,0.735176470588235,0.80918738408304,0.80917508650519
17000,1,0.1,adaboost,34,145,0.751882352941176,0.705882352941177,0.728882352941176,0.806082844290659,0.80604430449827
17000,2,0.001,bernoulli,34,20000,0.746,0.711529411764706,0.728764705882353,0.80551241522492,0.805512373702422
17000,2,0.001,adaboost,34,19999,0.745294117647059,0.708,0.726647058823529,0.804694325259518,0.804694297577855
17000,2,0.01,bernoulli,34,1985,0.747176470588235,0.712588235294118,0.729882352941176,0.805416955017302,0.80541662283737
17000,2,0.01,adaboost,34,1910,0.745176470588235,0.707411764705882,0.726294117647059,0.80395247750865,0.803952193771626
17000,2,0.02,bernoulli,34,968,0.746352941176471,0.712352941176471,0.729352941176471,0.804900678200692,0.804899778546713
17000,2,0.02,adaboost,34,992,0.744470588235294,0.708941176470588,0.726705882352941,0.804508941176471,0.804508166089965
17000,2,0.03,bernoulli,34,663,0.747411764705882,0.710705882352941,0.729058823529412,0.804980650519032,0.804979128027682
17000,2,0.03,adaboost,34,666,0.745411764705882,0.707882352941177,0.726647058823529,0.804263169550173,0.804261785467128
17000,2,0.04,bernoulli,34,477,0.744705882352941,0.709647058823529,0.727176470588235,0.804726131487892,0.804721605536332
17000,2,0.04,adaboost,34,492,0.744117647058824,0.708470588235294,0.726294117647059,0.804240498269893,0.804238560553633
17000,2,0.05,bernoulli,34,386,0.740823529411765,0.712117647058824,0.726470588235294,0.804730103806229,0.804726006920415
17000,2,0.05,adaboost,34,376,0.744352941176471,0.706705882352941,0.725529411764706,0.802949653979233,0.802947058823529
17000,2,0.06,bernoulli,34,333,0.748235294117647,0.708588235294118,0.728411764705882,0.804903487889269,0.804899335640138
17000,2,0.06,adaboost,34,333,0.746823529411765,0.708235294117647,0.727529411764706,0.803750519031141,0.803741065743945
17000,2,0.07,bernoulli,34,286,0.746117647058824,0.712,0.729058823529412,0.804654124567481,0.804649301038062
17000,2,0.07,adaboost,34,269,0.746705882352941,0.706235294117647,0.726470588235294,0.803197737024216,0.803193107266436
17000,2,0.08,bernoulli,33,225,0.743411764705882,0.709294117647059,0.726352941176471,0.803008775086505,0.802991737024221
17000,2,0.08,adaboost,34,250,0.741764705882353,0.709411764705882,0.725588235294118,0.803234733564011,0.803225605536332
17000,2,0.09,bernoulli,33,215,0.744823529411765,0.711529411764706,0.728176470588235,0.803837391003462,0.803828664359862
17000,2,0.09,adaboost,33,183,0.748235294117647,0.702705882352941,0.725470588235294,0.801643224913493,0.801626311418685
17000,2,0.1,bernoulli,34,193,0.745294117647059,0.706941176470588,0.726117647058824,0.803432235294119,0.803423432525952
17000,2,0.1,adaboost,32,165,0.736588235294118,0.713176470588235,0.724882352941176,0.802123342560555,0.802104055363322
17000,3,0.001,bernoulli,34,19998,0.743176470588235,0.714352941176471,0.728764705882353,0.806431474048432,0.80643139100346
17000,3,0.001,adaboost,34,20000,0.743647058823529,0.711882352941177,0.727764705882353,0.805561584775084,0.80556153633218
17000,3,0.01,bernoulli,34,1990,0.743058823529412,0.713529411764706,0.728294117647059,0.806492415224916,0.806491474048443
17000,3,0.01,adaboost,34,1999,0.745647058823529,0.709176470588235,0.727411764705882,0.805570256055367,0.805569660899654
17000,3,0.02,bernoulli,34,987,0.744235294117647,0.711529411764706,0.727882352941176,0.805872110726643,0.805870422145329
17000,3,0.02,adaboost,34,989,0.744823529411765,0.708823529411765,0.726823529411765,0.804892207612457,0.804890117647059
17000,3,0.03,bernoulli,34,662,0.743529411764706,0.714823529411765,0.729176470588235,0.805494262975785,0.805489868512111
17000,3,0.03,adaboost,34,666,0.745058823529412,0.707529411764706,0.726294117647059,0.804538692041522,0.804534726643599
17000,3,0.04,bernoulli,34,496,0.743647058823529,0.714117647058824,0.728882352941176,0.80604255363322,0.806035584775087
17000,3,0.04,adaboost,34,500,0.743882352941176,0.709764705882353,0.726823529411765,0.804379432525952,0.804375806228374
17000,3,0.05,bernoulli,34,372,0.744588235294118,0.713294117647059,0.728941176470588,0.804852200692038,0.80482985467128
17000,3,0.05,adaboost,34,388,0.747529411764706,0.705764705882353,0.726647058823529,0.804306961937713,0.80430214532872
17000,3,0.06,bernoulli,34,316,0.742,0.712705882352941,0.727352941176471,0.804687529411757,0.804680429065744
17000,3,0.06,adaboost,34,323,0.745294117647059,0.706941176470588,0.726117647058824,0.804485487889273,0.804481799307958
17000,3,0.07,bernoulli,34,280,0.747529411764706,0.711647058823529,0.729588235294118,0.805377550173013,0.805365287197232
17000,3,0.07,adaboost,33,262,0.746,0.707058823529412,0.726529411764706,0.803982477508652,0.803967321799308
17000,3,0.08,bernoulli,34,183,0.742941176470588,0.709411764705882,0.726176470588235,0.801376352941176,0.801342809688581
17000,3,0.08,adaboost,34,213,0.745058823529412,0.708823529411765,0.726941176470588,0.802339591695497,0.802308775086505
17000,3,0.09,bernoulli,33,215,0.745294117647059,0.712352941176471,0.728823529411765,0.805176878892733,0.805159847750865
17000,3,0.09,adaboost,33,198,0.739529411764706,0.709058823529412,0.724294117647059,0.802356830449827,0.802343653979239
17000,3,0.1,bernoulli,33,187,0.744352941176471,0.712588235294118,0.728470588235294,0.803516719723182,0.803486989619377
17000,3,0.1,adaboost,33,159,0.734470588235294,0.715176470588235,0.724823529411765,0.801304588235296,0.801268941176471
17000,4,0.001,bernoulli,34,19985,0.747647058823529,0.709058823529412,0.728352941176471,0.80755240138409,0.807552359861592
17000,4,0.001,adaboost,34,20000,0.750117647058824,0.702823529411765,0.726470588235294,0.80660802076124,0.80660798615917
17000,4,0.01,bernoulli,34,1981,0.747058823529412,0.708705882352941,0.727882352941176,0.80736757093425,0.807367169550173
17000,4,0.01,adaboost,34,1997,0.750588235294118,0.700941176470588,0.725764705882353,0.806357397923873,0.806356899653979
17000,4,0.02,bernoulli,34,996,0.750941176470588,0.705529411764706,0.728235294117647,0.806527930795844,0.806526712802768
17000,4,0.02,adaboost,34,1000,0.748,0.705058823529412,0.726529411764706,0.806261937716263,0.806260456747405
17000,4,0.03,bernoulli,34,666,0.746705882352941,0.709529411764706,0.728117647058824,0.806910740484431,0.806907833910035
17000,4,0.03,adaboost,34,663,0.752470588235294,0.699058823529412,0.725764705882353,0.806066269896191,0.806064276816609
17000,4,0.04,bernoulli,34,492,0.750352941176471,0.704470588235294,0.727411764705882,0.806481778546711,0.806477134948097
17000,4,0.04,adaboost,34,500,0.750352941176471,0.701294117647059,0.725823529411765,0.805567404844286,0.805563861591695
17000,4,0.05,bernoulli,33,399,0.748235294117647,0.709294117647059,0.728764705882353,0.806629391003456,0.806623349480969
17000,4,0.05,adaboost,34,323,0.749529411764706,0.700235294117647,0.724882352941176,0.803574899653978,0.803567404844291
17000,4,0.06,bernoulli,33,314,0.748588235294118,0.704588235294118,0.726588235294118,0.805346650519028,0.805337024221453
17000,4,0.06,adaboost,34,307,0.752823529411765,0.698470588235294,0.725647058823529,0.804704581314875,0.804696968858131
17000,4,0.07,bernoulli,34,265,0.749529411764706,0.703176470588235,0.726352941176471,0.805343224913494,0.805335211072664
17000,4,0.07,adaboost,34,283,0.753647058823529,0.697647058823529,0.725647058823529,0.806106055363324,0.806102103806228
17000,4,0.08,bernoulli,34,246,0.749882352941176,0.708,0.728941176470588,0.806417743944632,0.806408567474048
17000,4,0.08,adaboost,34,236,0.751411764705882,0.702117647058824,0.726764705882353,0.805040131487887,0.80503292733564
17000,4,0.09,bernoulli,34,222,0.745529411764706,0.708352941176471,0.726941176470588,0.805834214532866,0.805828221453287
17000,4,0.09,adaboost,34,222,0.748588235294118,0.705764705882353,0.727176470588235,0.805572138408304,0.805564498269896
17000,4,0.1,bernoulli,33,200,0.750941176470588,0.707882352941177,0.729411764705882,0.805731716262975,0.80571446366782
17000,4,0.1,adaboost,33,154,0.754117647058824,0.697764705882353,0.725941176470588,0.802043197231836,0.80199169550173
17000,5,0.001,bernoulli,34,19979,0.750941176470588,0.717647058823529,0.734294117647059,0.81127240138408,0.811272373702422
17000,5,0.001,adaboost,34,19987,0.752,0.713058823529412,0.732529411764706,0.810365044982697,0.810365010380623
17000,5,0.01,bernoulli,34,1991,0.748235294117647,0.717882352941176,0.733058823529412,0.810932242214524,0.810931501730104
17000,5,0.01,adaboost,34,1995,0.752352941176471,0.712705882352941,0.732529411764706,0.81026224221453,0.810261647058824
17000,5,0.02,bernoulli,34,981,0.749529411764706,0.718,0.733764705882353,0.810526788927335,0.810523903114187
17000,5,0.02,adaboost,34,956,0.750823529411765,0.71,0.730411764705882,0.809625833910036,0.809623820069204
17000,5,0.03,bernoulli,34,642,0.750588235294118,0.720117647058824,0.735352941176471,0.810167391003459,0.810161134948097
17000,5,0.03,adaboost,34,630,0.747411764705882,0.716588235294118,0.732,0.809404006920418,0.809401148788927
17000,5,0.04,bernoulli,34,429,0.748235294117647,0.715176470588235,0.731705882352941,0.808821778546713,0.808815183391003
17000,5,0.04,adaboost,34,500,0.751294117647059,0.710823529411765,0.731058823529412,0.809505550173009,0.809500650519031
17000,5,0.05,bernoulli,34,400,0.748823529411765,0.721882352941176,0.735352941176471,0.810662124567469,0.810655460207612
17000,5,0.05,adaboost,34,398,0.750941176470588,0.712941176470588,0.731941176470588,0.809135370242216,0.809127653979239
17000,5,0.06,bernoulli,34,328,0.747411764705882,0.716352941176471,0.731882352941176,0.809576435986161,0.809570325259516
17000,5,0.06,adaboost,34,299,0.75,0.713882352941177,0.731941176470588,0.808207072664359,0.808188982698962
17000,5,0.07,bernoulli,34,284,0.750941176470588,0.714,0.732470588235294,0.809979307958479,0.809972871972318
17000,5,0.07,adaboost,34,286,0.749647058823529,0.714235294117647,0.731941176470588,0.809239058823527,0.809227418685121
17000,5,0.08,bernoulli,34,208,0.753882352941176,0.715058823529412,0.734470588235294,0.808457294117645,0.808438851211073
17000,5,0.08,adaboost,34,250,0.754235294117647,0.708235294117647,0.731235294117647,0.809350560553631,0.80932337716263
17000,5,0.09,bernoulli,34,216,0.752117647058824,0.715058823529412,0.733588235294118,0.809198069204149,0.809154795847751
17000,5,0.09,adaboost,33,183,0.748588235294118,0.714,0.731294117647059,0.807480878892736,0.807463266435986
17000,5,0.1,bernoulli,33,187,0.749764705882353,0.713411764705882,0.731588235294118,0.808978186851211,0.808944678200692
17000,5,0.1,adaboost,34,141,0.752823529411765,0.704352941176471,0.728588235294118,0.806083211072666,0.806031003460208
18000,1,0.001,bernoulli,34,19900,0.750222222222222,0.714888888888889,0.732555555555556,0.811919327160494,0.811919283950617
18000,1,0.001,adaboost,34,19995,0.752555555555556,0.709,0.730777777777778,0.81088082098764,0.810880777777778
18000,1,0.01,bernoulli,34,2000,0.750555555555556,0.714111111111111,0.732333333333333,0.811806493827165,0.811805975308642
18000,1,0.01,adaboost,34,1999,0.751444444444444,0.706555555555556,0.729,0.810589246913571,0.810589012345679
18000,1,0.02,bernoulli,34,999,0.752777777777778,0.715,0.733888888888889,0.811646975308637,0.81164524691358
18000,1,0.02,adaboost,34,988,0.750777777777778,0.706888888888889,0.728833333333333,0.81062142592592,0.810620740740741
18000,1,0.03,bernoulli,34,601,0.749222222222222,0.711555555555556,0.730388888888889,0.810761240740741,0.81075849382716
18000,1,0.03,adaboost,34,644,0.750555555555556,0.709777777777778,0.730166666666667,0.809864746913578,0.809862135802469
18000,1,0.04,bernoulli,33,484,0.752444444444444,0.714888888888889,0.733666666666667,0.811528672839506,0.811526469135803
18000,1,0.04,adaboost,34,477,0.749111111111111,0.709444444444444,0.729277777777778,0.80974038271605,0.80973562962963
18000,1,0.05,bernoulli,34,393,0.749333333333333,0.714555555555556,0.731944444444444,0.811552660493829,0.811538962962963
18000,1,0.05,adaboost,34,367,0.750444444444444,0.705666666666667,0.728055555555556,0.80928477777778,0.809280975308642
18000,1,0.06,bernoulli,33,332,0.747666666666667,0.711222222222222,0.729444444444444,0.810694061728397,0.810690913580247
18000,1,0.06,adaboost,33,278,0.754444444444444,0.704666666666667,0.729555555555556,0.809052783950619,0.809042975308642
18000,1,0.07,bernoulli,34,275,0.745111111111111,0.716,0.730555555555556,0.811180598765433,0.81117437037037
18000,1,0.07,adaboost,34,281,0.748777777777778,0.707444444444444,0.728111111111111,0.808750697530864,0.808743049382716
18000,1,0.08,bernoulli,31,148,0.751444444444444,0.704888888888889,0.728166666666667,0.806221734567902,0.806193641975309
18000,1,0.08,adaboost,34,248,0.752888888888889,0.710666666666667,0.731777777777778,0.81002847530864,0.810015493827161
18000,1,0.09,bernoulli,33,156,0.750222222222222,0.710666666666667,0.730444444444444,0.808037790123454,0.808008185185185
18000,1,0.09,adaboost,34,187,0.756,0.702666666666667,0.729333333333333,0.807778382716052,0.807767
18000,1,0.1,bernoulli,33,168,0.748555555555556,0.710555555555556,0.729555555555556,0.808283043209871,0.808277209876543
18000,1,0.1,adaboost,33,200,0.755555555555556,0.706333333333333,0.730944444444444,0.809500339506173,0.809481740740741
18000,2,0.001,bernoulli,34,19997,0.753222222222222,0.714333333333333,0.733777777777778,0.80952161111111,0.809521555555556
18000,2,0.001,adaboost,34,19994,0.753222222222222,0.709444444444444,0.731333333333333,0.808643771604931,0.808643703703704
18000,2,0.01,bernoulli,34,2000,0.753,0.714333333333333,0.733666666666667,0.809647660493823,0.809646802469136
18000,2,0.01,adaboost,34,1990,0.753,0.710222222222222,0.731611111111111,0.80845048148148,0.808449975308642
18000,2,0.02,bernoulli,34,1000,0.751333333333333,0.714888888888889,0.733111111111111,0.809259166666668,0.809256592592593
18000,2,0.02,adaboost,34,983,0.755888888888889,0.709333333333333,0.732611111111111,0.808147950617284,0.808142728395062
18000,2,0.03,bernoulli,34,589,0.748111111111111,0.712666666666667,0.730388888888889,0.807532098765425,0.807526395061728
18000,2,0.03,adaboost,34,646,0.751444444444444,0.709444444444444,0.730444444444444,0.807880944444445,0.807877234567901
18000,2,0.04,bernoulli,34,500,0.75,0.717777777777778,0.733888888888889,0.809373604938265,0.809364592592593
18000,2,0.04,adaboost,34,499,0.754888888888889,0.707444444444444,0.731166666666667,0.808088555555552,0.808079913580247
18000,2,0.05,bernoulli,34,398,0.748,0.718888888888889,0.733444444444444,0.808484043209882,0.80847137037037
18000,2,0.05,adaboost,34,354,0.750555555555556,0.708,0.729277777777778,0.806209944444445,0.806204358024691
18000,2,0.06,bernoulli,34,333,0.751888888888889,0.716777777777778,0.734333333333333,0.80917332098765,0.809155407407407
18000,2,0.06,adaboost,34,332,0.755333333333333,0.706555555555556,0.730944444444444,0.807034925925923,0.807027185185185
18000,2,0.07,bernoulli,34,243,0.746444444444444,0.709888888888889,0.728166666666667,0.806649049382713,0.806603580246914
18000,2,0.07,adaboost,34,286,0.750111111111111,0.711666666666667,0.730888888888889,0.807718685185186,0.807708716049383
18000,2,0.08,bernoulli,33,224,0.753333333333333,0.709888888888889,0.731611111111111,0.807165969135799,0.807137222222222
18000,2,0.08,adaboost,34,247,0.750777777777778,0.710111111111111,0.730444444444444,0.807297302469133,0.807288654320988
18000,2,0.09,bernoulli,34,219,0.755888888888889,0.708444444444444,0.732166666666667,0.808479524691351,0.808457925925926
18000,2,0.09,adaboost,34,216,0.747777777777778,0.708222222222222,0.728,0.80696011111111,0.806937790123457
18000,2,0.1,bernoulli,34,197,0.749777777777778,0.714888888888889,0.732333333333333,0.808276469135804,0.808268271604938
18000,2,0.1,adaboost,33,172,0.744777777777778,0.707777777777778,0.726277777777778,0.805313722222222,0.805270530864198
18000,3,0.001,bernoulli,34,20000,0.748555555555556,0.713777777777778,0.731166666666667,0.810758277777775,0.810758209876543
18000,3,0.001,adaboost,34,20000,0.749222222222222,0.709777777777778,0.7295,0.809710537037034,0.809710506172839
18000,3,0.01,bernoulli,34,2000,0.749222222222222,0.714888888888889,0.732055555555556,0.810693462962958,0.810693049382716
18000,3,0.01,adaboost,34,2000,0.749111111111111,0.708666666666667,0.728888888888889,0.809632024691357,0.809631592592593
18000,3,0.02,bernoulli,34,998,0.748,0.712666666666667,0.730333333333333,0.810324765432095,0.810323740740741
18000,3,0.02,adaboost,34,1000,0.747222222222222,0.709777777777778,0.7285,0.809106228395058,0.809104567901235
18000,3,0.03,bernoulli,34,667,0.748888888888889,0.714111111111111,0.7315,0.810305672839498,0.810303358024691
18000,3,0.03,adaboost,34,667,0.753666666666667,0.703333333333333,0.7285,0.809176024691346,0.809173098765432
18000,3,0.04,bernoulli,33,495,0.745888888888889,0.714777777777778,0.730333333333333,0.810078425925926,0.810075716049383
18000,3,0.04,adaboost,34,484,0.751555555555556,0.707,0.729277777777778,0.809413067901234,0.809409728395062
18000,3,0.05,bernoulli,34,399,0.750777777777778,0.712111111111111,0.731444444444444,0.810424487654322,0.810415975308642
18000,3,0.05,adaboost,34,400,0.748888888888889,0.708666666666667,0.728777777777778,0.809203129629625,0.80919849382716
18000,3,0.06,bernoulli,34,331,0.743777777777778,0.716888888888889,0.730333333333333,0.809820611111101,0.809817530864197
18000,3,0.06,adaboost,34,323,0.752222222222222,0.706333333333333,0.729277777777778,0.809305172839505,0.809293851851852
18000,3,0.07,bernoulli,34,286,0.750666666666667,0.712111111111111,0.731388888888889,0.810233888888891,0.810228172839506
18000,3,0.07,adaboost,33,280,0.750888888888889,0.704555555555556,0.727722222222222,0.808940129629621,0.808929864197531
18000,3,0.08,bernoulli,33,250,0.754777777777778,0.710777777777778,0.732777777777778,0.809825981481477,0.809819728395062
18000,3,0.08,adaboost,34,220,0.753,0.703222222222222,0.728111111111111,0.807036691358018,0.80701124691358
18000,3,0.09,bernoulli,34,222,0.746222222222222,0.715777777777778,0.731,0.808878104938267,0.808872234567901
18000,3,0.09,adaboost,33,214,0.751,0.706777777777778,0.728888888888889,0.808481074074072,0.80846837037037
18000,3,0.1,bernoulli,33,200,0.746666666666667,0.713777777777778,0.730222222222222,0.809384240740741,0.809373098765432
18000,3,0.1,adaboost,34,186,0.750111111111111,0.708333333333333,0.729222222222222,0.808115191358025,0.808109259259259
18000,4,0.001,bernoulli,34,20000,0.751777777777778,0.709444444444444,0.730611111111111,0.807707697530862,0.807707592592593
18000,4,0.001,adaboost,34,19998,0.753,0.703111111111111,0.728055555555556,0.806681314814817,0.806681234567901
18000,4,0.01,bernoulli,34,1992,0.751444444444444,0.709,0.730222222222222,0.807388697530865,0.807387580246914
18000,4,0.01,adaboost,34,1999,0.754222222222222,0.701555555555556,0.727888888888889,0.806423820987656,0.806422518518519
18000,4,0.02,bernoulli,34,1000,0.751555555555556,0.709555555555556,0.730555555555556,0.807019611111111,0.80701637037037
18000,4,0.02,adaboost,34,1000,0.751666666666667,0.705555555555556,0.728611111111111,0.806472271604938,0.80646937037037
18000,4,0.03,bernoulli,34,661,0.749222222222222,0.706555555555556,0.727888888888889,0.806813518518517,0.806809950617284
18000,4,0.03,adaboost,33,653,0.753888888888889,0.703,0.728444444444444,0.805974790123457,0.805972160493827
18000,4,0.04,bernoulli,34,500,0.75,0.707666666666667,0.728833333333333,0.807096709876542,0.807088037037037
18000,4,0.04,adaboost,34,479,0.749888888888889,0.704444444444444,0.727166666666667,0.805368524691353,0.805364716049383
18000,4,0.05,bernoulli,33,400,0.75,0.710111111111111,0.730055555555556,0.806605234567904,0.806599185185185
18000,4,0.05,adaboost,33,391,0.754111111111111,0.703666666666667,0.728888888888889,0.805843364197531,0.805838481481482
18000,4,0.06,bernoulli,34,332,0.744444444444444,0.713888888888889,0.729166666666667,0.806514401234566,0.806499641975309
18000,4,0.06,adaboost,34,333,0.752777777777778,0.704666666666667,0.728722222222222,0.805706148148144,0.805700061728395
18000,4,0.07,bernoulli,33,279,0.753555555555556,0.706333333333333,0.729944444444444,0.806574388888888,0.806558790123457
18000,4,0.07,adaboost,34,269,0.751555555555556,0.702777777777778,0.727166666666667,0.804641561728394,0.804626567901235
18000,4,0.08,bernoulli,33,248,0.750222222222222,0.709444444444444,0.729833333333333,0.80606087037037,0.806048345679012
18000,4,0.08,adaboost,33,247,0.751,0.700888888888889,0.725944444444444,0.805087135802469,0.805074666666667
18000,4,0.09,bernoulli,34,220,0.750444444444444,0.710111111111111,0.730277777777778,0.805669191358023,0.805657
18000,4,0.09,adaboost,33,216,0.755333333333333,0.696888888888889,0.726111111111111,0.803793216049389,0.803766209876543
18000,4,0.1,bernoulli,32,194,0.750222222222222,0.707555555555556,0.728888888888889,0.805888308641975,0.80585987654321
18000,4,0.1,adaboost,34,199,0.752333333333333,0.703111111111111,0.727722222222222,0.804700530864191,0.804681345679012
18000,5,0.001,bernoulli,34,19998,0.748111111111111,0.717666666666667,0.732888888888889,0.808603302469132,0.808603234567901
18000,5,0.001,adaboost,34,20000,0.749,0.713,0.731,0.80782562345678,0.807825567901235
18000,5,0.01,bernoulli,34,1960,0.745777777777778,0.719444444444444,0.732611111111111,0.80840671604938,0.808406333333333
18000,5,0.01,adaboost,34,2000,0.748222222222222,0.711,0.729611111111111,0.807515179012341,0.807514901234568
18000,5,0.02,bernoulli,34,956,0.748444444444444,0.717,0.732722222222222,0.807718012345683,0.807715975308642
18000,5,0.02,adaboost,34,963,0.748111111111111,0.712444444444444,0.730277777777778,0.807539722222227,0.807538851851852
18000,5,0.03,bernoulli,34,649,0.747666666666667,0.714444444444444,0.731055555555556,0.808034271604938,0.80803149382716
18000,5,0.03,adaboost,34,634,0.748888888888889,0.710444444444444,0.729666666666667,0.806957771604938,0.806955691358025
18000,5,0.04,bernoulli,34,493,0.746222222222222,0.719,0.732611111111111,0.807955901234561,0.807952962962963
18000,5,0.04,adaboost,34,473,0.748,0.709222222222222,0.728611111111111,0.806339827160496,0.80633762962963
18000,5,0.05,bernoulli,33,399,0.747444444444444,0.718111111111111,0.732777777777778,0.808003123456787,0.807996456790123
18000,5,0.05,adaboost,34,400,0.747111111111111,0.711777777777778,0.729444444444444,0.807593308641968,0.807590814814815
18000,5,0.06,bernoulli,33,329,0.742666666666667,0.718555555555556,0.730611111111111,0.80690286419753,0.806893740740741
18000,5,0.06,adaboost,34,319,0.745333333333333,0.713666666666667,0.7295,0.806667290123456,0.80666324691358
18000,5,0.07,bernoulli,34,274,0.747888888888889,0.714333333333333,0.731111111111111,0.80739851234568,0.807394679012346
18000,5,0.07,adaboost,34,274,0.746666666666667,0.709555555555556,0.728111111111111,0.806344641975304,0.806337777777778
18000,5,0.08,bernoulli,34,221,0.745777777777778,0.716,0.730888888888889,0.80598257407407,0.805953382716049
18000,5,0.08,adaboost,34,236,0.747222222222222,0.707888888888889,0.727555555555556,0.806202814814812,0.806196135802469
18000,5,0.09,bernoulli,34,221,0.747,0.713,0.73,0.806861567901235,0.80685187654321
18000,5,0.09,adaboost,34,222,0.746,0.713666666666667,0.729833333333333,0.806097888888891,0.80609162962963
18000,5,0.1,bernoulli,33,200,0.744,0.717444444444444,0.730722222222222,0.806410679012348,0.806396666666667
18000,5,0.1,adaboost,32,152,0.743333333333333,0.709888888888889,0.726611111111111,0.804243567901232,0.804229308641975
19000,1,0.001,bernoulli,34,20000,0.751263157894737,0.711052631578947,0.731157894736842,0.808876360110802,0.808876299168975
19000,1,0.001,adaboost,34,19998,0.752736842105263,0.705684210526316,0.729210526315789,0.808144465373969,0.808144387811634
19000,1,0.01,bernoulli,34,1970,0.752421052631579,0.709263157894737,0.730842105263158,0.808621484764546,0.808619656509695
19000,1,0.01,adaboost,34,1996,0.751578947368421,0.706,0.728789473684211,0.807790664819947,0.807789905817174
19000,1,0.02,bernoulli,34,999,0.750210526315789,0.710842105263158,0.730526315789474,0.80852144044321,0.808518659279778
19000,1,0.02,adaboost,34,996,0.752210526315789,0.708105263157895,0.730157894736842,0.807907772853188,0.807905340720222
19000,1,0.03,bernoulli,34,667,0.749894736842105,0.710736842105263,0.730315789473684,0.808399490304702,0.80839627700831
19000,1,0.03,adaboost,34,641,0.753789473684211,0.703684210526316,0.728736842105263,0.807659102493081,0.807657362880886
19000,1,0.04,bernoulli,34,500,0.751157894736842,0.708736842105263,0.729947368421053,0.808064792243765,0.808057639889197
19000,1,0.04,adaboost,34,500,0.753473684210526,0.704105263157895,0.728789473684211,0.807213229916892,0.807210493074792
19000,1,0.05,bernoulli,34,395,0.748736842105263,0.711684210526316,0.730210526315789,0.80802258725762,0.8080108033241
19000,1,0.05,adaboost,34,381,0.756526315789474,0.70421052631579,0.730368421052632,0.806991396121886,0.806987734072022
19000,1,0.06,bernoulli,34,331,0.754736842105263,0.706631578947368,0.730684210526316,0.807828454293629,0.807817673130194
19000,1,0.06,adaboost,34,325,0.754421052631579,0.703894736842105,0.729157894736842,0.807468969529089,0.807462880886427
19000,1,0.07,bernoulli,34,286,0.754421052631579,0.705578947368421,0.73,0.808026000000006,0.808013872576177
19000,1,0.07,adaboost,34,283,0.755263157894737,0.703263157894737,0.729263157894737,0.807379218836563,0.807367479224377
19000,1,0.08,bernoulli,34,230,0.753052631578947,0.706,0.729526315789474,0.806397484764539,0.806387612188366
19000,1,0.08,adaboost,34,238,0.754842105263158,0.700842105263158,0.727842105263158,0.806019944598336,0.806004310249308
19000,1,0.09,bernoulli,34,210,0.753368421052632,0.705578947368421,0.729473684210526,0.806427080332406,0.806395457063712
19000,1,0.09,adaboost,34,210,0.752842105263158,0.70621052631579,0.729526315789474,0.806075119113571,0.806055900277008
19000,1,0.1,bernoulli,34,173,0.756,0.703684210526316,0.729842105263158,0.806340216066487,0.806325706371191
19000,1,0.1,adaboost,34,199,0.754,0.703263157894737,0.728631578947368,0.806463445983378,0.806448398891967
19000,2,0.001,bernoulli,34,19981,0.744631578947368,0.722,0.733315789473684,0.809380277008314,0.809380232686981
19000,2,0.001,adaboost,34,20000,0.746421052631579,0.717052631578947,0.731736842105263,0.80855934626038,0.808559301939058
19000,2,0.01,bernoulli,34,1981,0.744210526315789,0.720315789473684,0.732263157894737,0.809152526315788,0.80915195567867
19000,2,0.01,adaboost,34,1979,0.745052631578947,0.718421052631579,0.731736842105263,0.808230271468134,0.808229639889197
19000,2,0.02,bernoulli,34,995,0.747894736842105,0.719263157894737,0.733578947368421,0.808996304709137,0.808992443213296
19000,2,0.02,adaboost,34,995,0.744421052631579,0.716526315789474,0.730473684210526,0.807985645429367,0.8079851966759
19000,2,0.03,bernoulli,34,663,0.744736842105263,0.72,0.732368421052632,0.808817878116347,0.808814891966759
19000,2,0.03,adaboost,34,600,0.747157894736842,0.714105263157895,0.730631578947368,0.807187119113573,0.807184398891967
19000,2,0.04,bernoulli,34,497,0.747368421052632,0.716105263157895,0.731736842105263,0.809167063711909,0.809163878116343
19000,2,0.04,adaboost,34,499,0.748736842105263,0.713157894736842,0.730947368421053,0.808213534626039,0.80820708033241
19000,2,0.05,bernoulli,34,397,0.748736842105263,0.717473684210526,0.733105263157895,0.808575252077568,0.808571279778393
19000,2,0.05,adaboost,34,392,0.746842105263158,0.714526315789474,0.730684210526316,0.808432171745157,0.808426138504155
19000,2,0.06,bernoulli,33,283,0.744842105263158,0.719157894736842,0.732,0.807150204986147,0.807139191135734
19000,2,0.06,adaboost,34,326,0.746526315789474,0.716105263157895,0.731315789473684,0.807211058171746,0.80719691966759
19000,2,0.07,bernoulli,34,284,0.748105263157895,0.717052631578947,0.732578947368421,0.807767806094172,0.807760753462604
19000,2,0.07,adaboost,34,265,0.742105263157895,0.715894736842105,0.729,0.806579734072022,0.806577019390582
19000,2,0.08,bernoulli,34,249,0.744105263157895,0.721052631578947,0.732578947368421,0.808091916897504,0.808074260387812
19000,2,0.08,adaboost,34,237,0.748421052631579,0.710736842105263,0.729578947368421,0.806928880886424,0.806919146814404
