"samplesize","run","ntree","nodesize","TPR","TNR","Accuracy","AUC","Concordance"
5000,4,100,10,0.697115565362723,0.716318740802043,0.7068,0.9592156,0.95804704
5000,4,100,20,0.703116526006033,0.71711887951235,0.7102,0.95968528,0.95844736
5000,4,100,30,0.699515946163909,0.715918671638902,0.7078,0.95985056,0.95869408
5000,4,100,40,0.691914756102048,0.713118191081119,0.7026,0.95924784,0.95806672
5000,4,100,50,0.700316074121677,0.714718464917522,0.7076,0.95992624,0.95875984
5000,4,100,60,0.695115251548531,0.721119580744355,0.7082,0.959318,0.95811584
5000,4,100,70,0.692314817584844,0.718719158469055,0.7056,0.95922096,0.95801168
5000,4,100,80,0.700316074121677,0.721519651571601,0.711,0.9578328,0.95663056
5000,4,100,90,0.697115565362723,0.712318054930961,0.7048,0.9594092,0.9581928
5000,4,100,100,0.693114940934449,0.71711887951235,0.7052,0.95956432,0.95836432
5000,4,200,1,0.701516267018369,0.719919369030669,0.7108,0.95945176,0.95826288
5000,4,200,10,0.693915064796069,0.714718464917522,0.7044,0.9593696,0.95816896
5000,4,200,20,0.707917315257578,0.715918671638902,0.712,0.9583928,0.95717504
5000,4,200,30,0.698315755187294,0.717518949059514,0.708,0.95797504,0.95672304
5000,4,200,40,0.705916984162662,0.723520007627957,0.7148,0.95840744,0.9572104
5000,4,200,50,0.698315755187294,0.722319793610118,0.7104,0.95939968,0.95824976
5000,4,200,60,0.701116202591466,0.725520366884531,0.7134,0.96007128,0.95891232
5000,4,200,70,0.696715502343876,0.721919722526855,0.7094,0.95856792,0.95738208
5000,4,200,80,0.695915376690194,0.714718464917522,0.7054,0.95929688,0.95810528
5000,4,200,90,0.703916656267898,0.704316721590839,0.7042,0.95923368,0.95802192
5000,4,200,100,0.694315126918885,0.711917987047892,0.7032,0.95994944,0.95875888
5000,4,300,1,0.694715189169706,0.723520007627957,0.7092,0.958882,0.95765824
5000,4,300,10,0.693915064796069,0.715518602603768,0.7048,0.95833608,0.95712128
5000,4,300,20,0.701916331573276,0.715118533696641,0.7086,0.95963448,0.95845392
5000,4,300,30,0.704716787041786,0.714718464917522,0.7098,0.95935304,0.9581352
5000,4,300,40,0.69991601007879,0.728320875220116,0.7142,0.95899776,0.95782672
5000,4,300,50,0.694315126918885,0.720719510045118,0.7076,0.95957448,0.95837328
5000,4,300,60,0.695515314055361,0.718319088537867,0.707,0.95944344,0.958272
5000,4,300,70,0.697515628509575,0.721519651571601,0.7096,0.96018856,0.95900192
5000,4,300,80,0.68831420851705,0.72432015094656,0.7064,0.9597372,0.95858096
5000,4,300,90,0.703116526006033,0.710717784166728,0.707,0.95847712,0.9572896
5000,4,300,100,0.696315439453033,0.703516591072962,0.7,0.95778928,0.95653872
5000,4,400,1,0.694715189169706,0.71711887951235,0.706,0.95876168,0.95756944
5000,4,400,10,0.689514389893351,0.709117515450603,0.6994,0.95917136,0.95799488
5000,4,400,20,0.694715189169706,0.719119228528252,0.707,0.95815768,0.956916
5000,4,400,30,0.692714879195644,0.724720222797874,0.7088,0.9585076,0.95730512
5000,4,400,40,0.693915064796069,0.721519651571601,0.7078,0.95790944,0.95668848
5000,4,400,50,0.68671396847403,0.721919722526855,0.7044,0.95903888,0.95787648
5000,4,400,60,0.695115251548531,0.714718464917522,0.705,0.95933848,0.95812224
5000,4,400,70,0.695515314055361,0.725520366884531,0.7106,0.95928464,0.95807888
5000,4,400,80,0.699115882377032,0.721519651571601,0.7104,0.95956816,0.9583616
5000,4,400,90,0.69991601007879,0.715918671638902,0.708,0.95805088,0.95682992
5000,4,400,100,0.695515314055361,0.717919018734687,0.7068,0.95936456,0.95820912
5000,4,500,1,0.684713671300322,0.725120294777198,0.705,0.95692768,0.9556536
5000,4,500,10,0.694315126918885,0.709517582437624,0.702,0.95769072,0.956468
5000,4,500,20,0.703916656267898,0.714718464917522,0.7094,0.95767448,0.95645984
5000,4,500,30,0.694315126918885,0.71151791929283,0.703,0.95803488,0.95681648
5000,4,500,40,0.690714572421683,0.719519298715456,0.7052,0.95757448,0.95632528
5000,4,500,50,0.695115251548531,0.729121021610939,0.7122,0.9589004,0.95767616
5000,4,500,60,0.703916656267898,0.71151791929283,0.7078,0.9591964,0.95803248
5000,4,500,70,0.701116202591466,0.72432015094656,0.7128,0.95839176,0.95718752
5000,4,500,80,0.700716138292569,0.712718122942036,0.7068,0.95899248,0.95778112
5000,4,500,90,0.692314817584844,0.723920079223254,0.7082,0.9588824,0.95766176
5000,4,500,100,0.707117182435593,0.718719158469055,0.713,0.95763824,0.9564392
5000,4,600,1,0.696715502343876,0.718719158469055,0.7078,0.9595724,0.9583816
5000,4,600,10,0.69991601007879,0.713118191081119,0.7066,0.95922784,0.95804848
5000,4,600,20,0.700716138292569,0.709517582437624,0.7052,0.95922792,0.9580544
5000,4,600,30,0.699115882377032,0.716718810093193,0.708,0.95893776,0.95772288
5000,4,600,40,0.705116852620739,0.712718122942036,0.709,0.9577036,0.95646576
5000,4,600,50,0.703916656267898,0.718319088537867,0.7112,0.958876,0.95764032
5000,4,600,60,0.691114633520468,0.721919722526855,0.7066,0.95854376,0.9573696
5000,4,600,70,0.695515314055361,0.720719510045118,0.7082,0.95780536,0.9565528
5000,4,600,80,0.705116852620739,0.720719510045118,0.713,0.95932632,0.958156
5000,4,600,90,0.691914756102048,0.721519651571601,0.7068,0.95972152,0.95856672
5000,4,600,100,0.697915691784432,0.718719158469055,0.7084,0.9588476,0.95766352
5000,4,700,1,0.695115251548531,0.722319793610118,0.7088,0.95886384,0.95767136
5000,4,700,10,0.697915691784432,0.714718464917522,0.7064,0.95973792,0.95854976
5000,4,700,20,0.695915376690194,0.709917649552652,0.703,0.95862192,0.95742816
5000,4,700,30,0.700316074121677,0.719919369030669,0.7102,0.95789432,0.95665968
5000,4,700,40,0.697515628509575,0.726720583974583,0.7122,0.95960984,0.95840912
5000,4,700,50,0.703116526006033,0.712318054930961,0.7078,0.95905384,0.9578448
5000,4,700,60,0.689114329306581,0.717919018734687,0.7036,0.95990128,0.95874816
5000,4,700,70,0.695115251548531,0.725920439119872,0.7106,0.95932816,0.95814752
5000,4,700,80,0.701916331573276,0.722719864821389,0.7124,0.95791584,0.95665552
5000,4,700,90,0.69991601007879,0.711117851665776,0.7056,0.95912944,0.95791312
5000,4,700,100,0.690714572421683,0.718319088537867,0.7046,0.95845776,0.9572408
5000,4,800,1,0.690714572421683,0.70831738186058,0.6996,0.959064,0.95784096
5000,4,800,10,0.693114940934449,0.725120294777198,0.7092,0.95919568,0.95797824
5000,4,800,20,0.690714572421683,0.715918671638902,0.7034,0.95919432,0.95801296
5000,4,800,30,0.691114633520468,0.721519651571601,0.7064,0.95893152,0.95769632
5000,4,800,40,0.690714572421683,0.726320511483223,0.7086,0.9592312,0.95804608
5000,4,800,50,0.693915064796069,0.703916656267898,0.699,0.95931184,0.95807584
5000,4,800,60,0.696315439453033,0.722319793610118,0.7094,0.95959248,0.95839136
5000,4,800,70,0.699515946163909,0.715118533696641,0.7074,0.95855736,0.95737264
5000,4,800,80,0.698715818718161,0.716718810093193,0.7078,0.95874368,0.95754944
5000,4,800,90,0.692314817584844,0.715518602603768,0.704,0.95918896,0.95799936
5000,4,800,100,0.705916984162662,0.715518602603768,0.7108,0.96029432,0.95913328
5000,4,900,1,0.702716461067108,0.702716461067108,0.7028,0.95900928,0.95780544
5000,4,900,10,0.698315755187294,0.720319439473889,0.7094,0.95811376,0.95689008
5000,4,900,20,0.696315439453033,0.722319793610118,0.7094,0.95957056,0.95836832
5000,4,900,30,0.695115251548531,0.718319088537867,0.7068,0.95946328,0.95829104
5000,4,900,40,0.689114329306581,0.73312176124564,0.7112,0.95845104,0.95723888
5000,4,900,50,0.690714572421683,0.715918671638902,0.7034,0.9590668,0.95788128
5000,4,900,60,0.693114940934449,0.713918327743306,0.7036,0.9592344,0.95806688
5000,4,900,70,0.695915376690194,0.712318054930961,0.7042,0.958176,0.9569632
5000,4,900,80,0.703116526006033,0.713118191081119,0.7082,0.9583892,0.95721248
5000,4,900,90,0.698315755187294,0.721119580744355,0.7098,0.95985944,0.9586768
5000,4,900,100,0.697115565362723,0.716718810093193,0.707,0.9569284,0.95567296
5000,4,1000,1,0.699515946163909,0.71711887951235,0.7084,0.9587404,0.95751552
5000,4,1000,10,0.682713377326685,0.719519298715456,0.7012,0.96026752,0.95911696
5000,4,1000,20,0.694315126918885,0.717919018734687,0.7062,0.95891968,0.95775184
5000,4,1000,30,0.694715189169706,0.718719158469055,0.7068,0.959292,0.95812448
5000,4,1000,40,0.699115882377032,0.727120656593952,0.7132,0.95887952,0.9576808
5000,4,1000,50,0.701516267018369,0.712718122942036,0.7072,0.95884664,0.95764224
5000,4,1000,60,0.696315439453033,0.711117851665776,0.7038,0.95929088,0.95810384
5000,4,1000,70,0.692714879195644,0.720319439473889,0.7066,0.95954528,0.95838192
5000,4,1000,80,0.699115882377032,0.707117182435593,0.7032,0.95890848,0.95768128
5000,4,1000,90,0.689514389893351,0.720319439473889,0.705,0.957884,0.95663152
5000,4,1000,100,0.695115251548531,0.712718122942036,0.704,0.95949648,0.95831296
5000,5,100,1,0.698315755187294,0.738322741908287,0.7184,0.9615456,0.96044816
5000,5,100,10,0.713918327743306,0.731921538011125,0.723,0.96261856,0.96155712
5000,5,100,20,0.713918327743306,0.729121021610939,0.7216,0.96150936,0.96042368
5000,5,100,30,0.705916984162662,0.726320511483223,0.7162,0.9612896,0.96017984
5000,5,100,40,0.728320875220116,0.725920439119872,0.7272,0.96237664,0.96130944
5000,5,100,50,0.70831738186058,0.728720948351523,0.7186,0.96203864,0.96098176
5000,5,100,60,0.711117851665776,0.725520366884531,0.7184,0.96141312,0.96029456
5000,5,100,70,0.717919018734687,0.734722060683803,0.7264,0.96217328,0.96109648
5000,5,100,80,0.70831738186058,0.729921168513801,0.7192,0.96273008,0.96165536
5000,5,100,90,0.719119228528252,0.73152146385564,0.7254,0.96203752,0.96096704
5000,5,100,100,0.717919018734687,0.725920439119872,0.722,0.96307856,0.9619848
5000,5,200,1,0.716718810093193,0.722719864821389,0.7198,0.9624064,0.96131248
5000,5,200,10,0.713118191081119,0.731921538011125,0.7226,0.9616792,0.96060464
5000,5,200,20,0.717919018734687,0.730721315928701,0.7244,0.96161816,0.96052672
5000,5,200,30,0.718319088537867,0.733521835913165,0.726,0.9619832,0.9608688
5000,5,200,40,0.709517582437624,0.740723201818435,0.7252,0.96209056,0.96102512
5000,5,200,50,0.713518259348209,0.737122513681362,0.7254,0.96176768,0.96071616
5000,5,200,60,0.715518602603768,0.729521094998365,0.7226,0.96279736,0.96170336
5000,5,200,70,0.70671711621661,0.734321985632246,0.7206,0.96201136,0.96093472
5000,5,200,80,0.718719158469055,0.73312176124564,0.726,0.96173096,0.96064208
5000,5,200,90,0.71151791929283,0.721519651571601,0.7166,0.96231456,0.96123552
5000,5,200,100,0.710717784166728,0.727120656593952,0.719,0.96213832,0.96106576
5000,5,300,1,0.72432015094656,0.727520729341331,0.726,0.96332768,0.96226288
5000,5,300,10,0.714718464917522,0.723520007627957,0.7192,0.96247944,0.96140624
5000,5,300,20,0.71431839626641,0.733521835913165,0.724,0.96212352,0.96106384
5000,5,300,30,0.710317716795686,0.722719864821389,0.7166,0.9621832,0.96113216
5000,5,300,40,0.71151791929283,0.728720948351523,0.7202,0.96288552,0.96182496
5000,5,300,50,0.71431839626641,0.725920439119872,0.7202,0.96279984,0.96173136
5000,5,300,60,0.722719864821389,0.725520366884531,0.7242,0.96281256,0.96173216
5000,5,300,70,0.712718122942036,0.728720948351523,0.7208,0.96186184,0.9607688
5000,5,300,80,0.721519651571601,0.722319793610118,0.722,0.96132864,0.9602192
5000,5,300,90,0.711117851665776,0.729921168513801,0.7206,0.96292592,0.96185728
5000,5,300,100,0.712718122942036,0.727920802216719,0.7204,0.96196464,0.96088688
5000,5,400,1,0.707517248782582,0.724720222797874,0.7162,0.9619492,0.96087824
5000,5,400,10,0.707117182435593,0.734321985632246,0.7208,0.96215,0.96108512
5000,5,400,20,0.706317050125633,0.723520007627957,0.715,0.96177912,0.96065904
5000,5,400,30,0.71711887951235,0.735522211170947,0.7264,0.96249688,0.9614208
5000,5,400,40,0.721919722526855,0.720319439473889,0.7212,0.96322376,0.96216416
5000,5,400,50,0.716718810093193,0.721919722526855,0.7194,0.96114632,0.96002512
5000,5,400,60,0.705916984162662,0.733921910708701,0.72,0.96145224,0.9603472
5000,5,400,70,0.712718122942036,0.723920079223254,0.7184,0.96139256,0.96030592
5000,5,400,80,0.712718122942036,0.728720948351523,0.7208,0.96237392,0.96129936
5000,5,400,90,0.71711887951235,0.721919722526855,0.7196,0.96115488,0.96005552
5000,5,400,100,0.718319088537867,0.725120294777198,0.7218,0.96157848,0.96045872
5000,5,500,1,0.715118533696641,0.728320875220116,0.7218,0.96124552,0.96015648
5000,5,500,10,0.71711887951235,0.725920439119872,0.7216,0.9626864,0.96159424
5000,5,500,20,0.721919722526855,0.731121389828166,0.7266,0.96332984,0.96227312
5000,5,500,30,0.719919369030669,0.724720222797874,0.7224,0.96193848,0.96085632
5000,5,500,40,0.71711887951235,0.730721315928701,0.724,0.96187112,0.96076704
5000,5,500,50,0.709517582437624,0.725520366884531,0.7176,0.96109416,0.95998464
5000,5,500,60,0.719919369030669,0.73232161229462,0.7262,0.96243312,0.96134928
5000,5,500,70,0.705916984162662,0.729121021610939,0.7176,0.96219088,0.96111456
5000,5,500,80,0.710317716795686,0.728720948351523,0.7196,0.96203696,0.96095504
5000,5,500,90,0.719119228528252,0.724720222797874,0.722,0.96146664,0.96037696
5000,5,500,100,0.709517582437624,0.733521835913165,0.7216,0.9622028,0.96114304
5000,5,600,1,0.716718810093193,0.730321242157246,0.7236,0.96157504,0.96047696
5000,5,600,10,0.707117182435593,0.725520366884531,0.7164,0.96178344,0.96070512
5000,5,600,20,0.721519651571601,0.718719158469055,0.7202,0.96257368,0.96149328
5000,5,600,30,0.720319439473889,0.727120656593952,0.7238,0.96285368,0.9617656
5000,5,600,40,0.727120656593952,0.728320875220116,0.7278,0.96338448,0.96235792
5000,5,600,50,0.710717784166728,0.725120294777198,0.718,0.96256168,0.9615232
5000,5,600,60,0.708717448591588,0.737922665704634,0.7234,0.96095336,0.95983456
5000,5,600,70,0.719519298715456,0.725120294777198,0.7224,0.96293592,0.96187296
5000,5,600,80,0.704716787041786,0.726320511483223,0.7156,0.9620124,0.96094336
5000,5,600,90,0.716718810093193,0.727920802216719,0.7224,0.9625856,0.9615272
5000,5,600,100,0.715918671638902,0.726320511483223,0.7212,0.96176744,0.96065856
5000,5,700,1,0.713518259348209,0.729121021610939,0.7214,0.96224208,0.96113312
5000,5,700,10,0.715918671638902,0.722719864821389,0.7194,0.96308544,0.96203184
5000,5,700,20,0.71151791929283,0.735522211170947,0.7236,0.96255064,0.96150416
5000,5,700,30,0.711917987047892,0.73872281823995,0.7254,0.96190944,0.96086192
5000,5,700,40,0.713918327743306,0.726320511483223,0.7202,0.96263472,0.961564
5000,5,700,50,0.719919369030669,0.737522589628993,0.7288,0.96280288,0.96176048
5000,5,700,60,0.71431839626641,0.735122135863369,0.7248,0.9617684,0.96067968
5000,5,700,70,0.715918671638902,0.729121021610939,0.7226,0.96258872,0.96152144
5000,5,700,80,0.711117851665776,0.728320875220116,0.7198,0.96167688,0.96053296
5000,5,700,90,0.71151791929283,0.729521094998365,0.7206,0.96372176,0.9626616
5000,5,700,100,0.721919722526855,0.723920079223254,0.723,0.96300248,0.96196432
5000,5,800,1,0.704316721590839,0.728320875220116,0.7164,0.9620936,0.96103024
5000,5,800,10,0.715518602603768,0.732721686706125,0.7242,0.96211464,0.96105904
5000,5,800,20,0.712718122942036,0.723520007627957,0.7182,0.96209816,0.96102928
5000,5,800,30,0.72432015094656,0.720319439473889,0.7224,0.96166576,0.96057552
5000,5,800,40,0.723119936160668,0.719519298715456,0.7214,0.96237096,0.9612864
5000,5,800,50,0.71431839626641,0.73312176124564,0.7238,0.96139504,0.96033184
5000,5,800,60,0.721919722526855,0.722719864821389,0.7224,0.96271936,0.96164832
5000,5,800,70,0.716718810093193,0.722719864821389,0.7198,0.96299368,0.96194688
5000,5,800,80,0.709117515450603,0.735522211170947,0.7224,0.96272808,0.9616704
5000,5,800,90,0.713518259348209,0.73312176124564,0.7234,0.96244104,0.96136896
5000,5,800,100,0.712318054930961,0.728720948351523,0.7206,0.96238688,0.96131344
5000,5,900,1,0.709917649552652,0.73152146385564,0.7208,0.96208824,0.9609992
5000,5,900,10,0.727120656593952,0.728320875220116,0.7278,0.9614016,0.96029712
5000,5,900,20,0.716718810093193,0.730321242157246,0.7236,0.96228632,0.96123568
5000,5,900,30,0.718719158469055,0.736322362170133,0.7276,0.96223368,0.9611408
5000,5,900,40,0.719519298715456,0.723119936160668,0.7214,0.96115048,0.96004224
5000,5,900,50,0.710317716795686,0.723920079223254,0.7172,0.962122,0.96104624
5000,5,900,60,0.718719158469055,0.727520729341331,0.7232,0.96107736,0.9599544
5000,5,900,70,0.707917315257578,0.73312176124564,0.7206,0.96255208,0.96146416
5000,5,900,80,0.711917987047892,0.723119936160668,0.7176,0.96326056,0.9622
5000,5,900,90,0.712318054930961,0.725920439119872,0.7192,0.96213488,0.9610368
5000,5,900,100,0.703116526006033,0.723520007627957,0.7134,0.96272584,0.9616488
5000,5,1000,1,0.717518949059514,0.736322362170133,0.727,0.961862,0.96078624
5000,5,1000,10,0.716718810093193,0.730721315928701,0.7238,0.96246032,0.96137392
5000,5,1000,20,0.711117851665776,0.729921168513801,0.7206,0.96145816,0.9603672
5000,5,1000,30,0.71431839626641,0.737922665704634,0.7262,0.96197952,0.96090784
5000,5,1000,40,0.713518259348209,0.729921168513801,0.7218,0.96276152,0.96166768
5000,5,1000,50,0.718719158469055,0.722719864821389,0.7208,0.9624504,0.96137568
5000,5,1000,60,0.708717448591588,0.72432015094656,0.7166,0.96141912,0.96031648
5000,5,1000,70,0.720319439473889,0.725520366884531,0.723,0.9614144,0.96031056
5000,5,1000,80,0.705916984162662,0.732721686706125,0.7194,0.962546,0.96148432
5000,5,1000,90,0.715918671638902,0.728720948351523,0.7224,0.96206752,0.96097856
5000,5,1000,100,0.715518602603768,0.725920439119872,0.7208,0.96239992,0.96130912
5000,6,100,1,0.708717448591588,0.729521094998365,0.7192,0.9584384,0.95724928
5000,6,100,10,0.699515946163909,0.727920802216719,0.7138,0.958268,0.95706768
5000,6,100,20,0.696315439453033,0.726320511483223,0.7114,0.95851872,0.9573016
5000,6,100,30,0.704716787041786,0.723920079223254,0.7144,0.95893568,0.9577344
5000,6,100,40,0.707117182435593,0.712718122942036,0.71,0.95829656,0.95702528
5000,6,100,50,0.707917315257578,0.724720222797874,0.7164,0.956762,0.95552352
5000,6,100,60,0.705116852620739,0.720719510045118,0.713,0.95960608,0.95842384
5000,6,100,70,0.699515946163909,0.721519651571601,0.7106,0.95906944,0.95792112
5000,6,100,80,0.694315126918885,0.726720583974583,0.7106,0.95960672,0.95842704
5000,6,100,90,0.702716461067108,0.72432015094656,0.7136,0.95894112,0.95776176
5000,6,100,100,0.715918671638902,0.726720583974583,0.7214,0.95953632,0.95838864
5000,6,200,1,0.707117182435593,0.73232161229462,0.7198,0.95787952,0.95668528
5000,6,200,10,0.700316074121677,0.727120656593952,0.7138,0.9579108,0.95668576
5000,6,200,20,0.703516591072962,0.727920802216719,0.7158,0.9586,0.95740416
5000,6,200,30,0.705516918327698,0.724720222797874,0.7152,0.95871496,0.95754256
5000,6,200,40,0.705116852620739,0.719119228528252,0.7122,0.95755136,0.95634288
5000,6,200,50,0.707517248782582,0.723920079223254,0.7158,0.96101008,0.9598416
5000,6,200,60,0.704316721590839,0.73152146385564,0.718,0.9591532,0.95798672
5000,6,200,70,0.696715502343876,0.726720583974583,0.7118,0.9596548,0.95851264
5000,6,200,80,0.706317050125633,0.724720222797874,0.7156,0.95873112,0.95754448
5000,6,200,90,0.693915064796069,0.743923822200607,0.719,0.95933616,0.95820192
5000,6,200,100,0.707517248782582,0.727120656593952,0.7174,0.96027504,0.95915056
5000,6,300,1,0.699115882377032,0.722719864821389,0.711,0.95884056,0.95765632
5000,6,300,10,0.704316721590839,0.726720583974583,0.7156,0.95899064,0.9578392
5000,6,300,20,0.702716461067108,0.722319793610118,0.7126,0.95862616,0.95738384
5000,6,300,30,0.703916656267898,0.720319439473889,0.7122,0.95984456,0.95870576
5000,6,300,40,0.701116202591466,0.715918671638902,0.7086,0.95949104,0.95830592
5000,6,300,50,0.707117182435593,0.719119228528252,0.7132,0.95886784,0.9577008
5000,6,300,60,0.695515314055361,0.714718464917522,0.7052,0.9583828,0.95718496
5000,6,300,70,0.707517248782582,0.716718810093193,0.7122,0.95953952,0.95833648
5000,6,300,80,0.695515314055361,0.724720222797874,0.7102,0.95916696,0.95797072
5000,6,300,90,0.700716138292569,0.724720222797874,0.7128,0.95911288,0.9579488
5000,6,300,100,0.697115565362723,0.728720948351523,0.713,0.95758768,0.95629728
5000,6,400,1,0.71431839626641,0.723520007627957,0.719,0.9576484,0.95641552
5000,6,400,10,0.703116526006033,0.719519298715456,0.7114,0.95764528,0.95640976
5000,6,400,20,0.702716461067108,0.725920439119872,0.7144,0.95832872,0.95717216
5000,6,400,30,0.699115882377032,0.729921168513801,0.7146,0.95749848,0.95625632
5000,6,400,40,0.709117515450603,0.71711887951235,0.7132,0.95978584,0.95859552
5000,6,400,50,0.698715818718161,0.720719510045118,0.7098,0.95861472,0.95743472
5000,6,400,60,0.709117515450603,0.719519298715456,0.7144,0.95889712,0.95769152
5000,6,400,70,0.697515628509575,0.72432015094656,0.711,0.95962944,0.95846416
5000,6,400,80,0.703116526006033,0.723119936160668,0.7132,0.95946848,0.95829408
5000,6,400,90,0.703516591072962,0.725520366884531,0.7146,0.95936848,0.9581952
5000,6,400,100,0.702716461067108,0.731121389828166,0.717,0.95902376,0.95785008
5000,6,500,1,0.693915064796069,0.720319439473889,0.7072,0.95817704,0.95697424
5000,6,500,10,0.698715818718161,0.726720583974583,0.7128,0.95873592,0.9575608
5000,6,500,20,0.692314817584844,0.73312176124564,0.7128,0.9569468,0.95572304
5000,6,500,30,0.699115882377032,0.733921910708701,0.7166,0.95832504,0.95718496
5000,6,500,40,0.713918327743306,0.720319439473889,0.7172,0.95841136,0.95718944
5000,6,500,50,0.714718464917522,0.719119228528252,0.717,0.9585184,0.95731984
5000,6,500,60,0.704716787041786,0.724720222797874,0.7148,0.9587828,0.95756272
5000,6,500,70,0.707117182435593,0.726720583974583,0.717,0.95981912,0.95864784
5000,6,500,80,0.699115882377032,0.722719864821389,0.711,0.95900672,0.95782624
5000,6,500,90,0.69991601007879,0.724720222797874,0.7124,0.95846128,0.95726352
5000,6,500,100,0.70671711621661,0.726320511483223,0.7166,0.95923664,0.95803968
5000,6,600,1,0.703116526006033,0.725920439119872,0.7146,0.95875448,0.95755712
5000,6,600,10,0.699515946163909,0.728720948351523,0.7142,0.95815112,0.95692832
5000,6,600,20,0.704316721590839,0.719119228528252,0.7118,0.95930272,0.95813584
5000,6,600,30,0.701116202591466,0.724720222797874,0.713,0.95820568,0.95701632
5000,6,600,40,0.700716138292569,0.730721315928701,0.7158,0.95782864,0.95665168
5000,6,600,50,0.705916984162662,0.729921168513801,0.718,0.9589144,0.95773008
5000,6,600,60,0.703116526006033,0.728720948351523,0.716,0.95845976,0.95727856
5000,6,600,70,0.71431839626641,0.723520007627957,0.719,0.95802328,0.95678032
5000,6,600,80,0.711117851665776,0.73312176124564,0.7222,0.95925552,0.95809792
5000,6,600,90,0.706317050125633,0.72432015094656,0.7154,0.95809104,0.956892
5000,6,600,100,0.70671711621661,0.726720583974583,0.7168,0.95882232,0.957648
5000,6,700,1,0.698715818718161,0.719519298715456,0.7092,0.95832904,0.95715584
5000,6,700,10,0.702716461067108,0.726320511483223,0.7146,0.95798608,0.95674896
5000,6,700,20,0.695915376690194,0.727920802216719,0.712,0.95959776,0.95845072
5000,6,700,30,0.705916984162662,0.712318054930961,0.7092,0.95878888,0.9576136
5000,6,700,40,0.699515946163909,0.729921168513801,0.7148,0.95809024,0.9568392
5000,6,700,50,0.70831738186058,0.729921168513801,0.7192,0.95871584,0.95751952
5000,6,700,60,0.689514389893351,0.726320511483223,0.708,0.95867656,0.95753104
5000,6,700,70,0.702716461067108,0.725120294777198,0.714,0.95961016,0.9584224
5000,6,700,80,0.691914756102048,0.725920439119872,0.709,0.95879512,0.95761008
5000,6,700,90,0.703516591072962,0.73232161229462,0.718,0.95962008,0.9584304
5000,6,700,100,0.708717448591588,0.723520007627957,0.7162,0.95932784,0.95816832
5000,6,800,1,0.704316721590839,0.723920079223254,0.7142,0.95821376,0.95701072
5000,6,800,10,0.704716787041786,0.731121389828166,0.718,0.95856824,0.95738208
5000,6,800,20,0.705916984162662,0.736722437861742,0.7214,0.96040144,0.95930192
5000,6,800,30,0.707517248782582,0.719519298715456,0.7136,0.95888912,0.95770624
5000,6,800,40,0.700716138292569,0.726320511483223,0.7136,0.95799248,0.95680512
5000,6,800,50,0.694715189169706,0.735522211170947,0.7152,0.95875272,0.95756832
5000,6,800,60,0.69991601007879,0.721919722526855,0.711,0.95912312,0.9579744
5000,6,800,70,0.708717448591588,0.729121021610939,0.719,0.95967784,0.95851296
5000,6,800,80,0.701116202591466,0.729121021610939,0.7152,0.9592404,0.9580888
5000,6,800,90,0.71151791929283,0.713918327743306,0.7128,0.95905904,0.95787664
5000,6,800,100,0.707117182435593,0.729121021610939,0.7182,0.95746208,0.9562448
5000,6,900,1,0.701516267018369,0.711917987047892,0.7068,0.95859744,0.9574304
5000,6,900,10,0.697115565362723,0.741523356145909,0.7194,0.95823624,0.95706832
5000,6,900,20,0.706317050125633,0.719119228528252,0.7128,0.95867528,0.95749456
5000,6,900,30,0.693515002801257,0.726720583974583,0.7102,0.95904808,0.9578688
5000,6,900,40,0.702716461067108,0.725120294777198,0.714,0.95930488,0.95814784
5000,6,900,50,0.701116202591466,0.726720583974583,0.714,0.95844096,0.95726768
5000,6,900,60,0.711117851665776,0.720719510045118,0.716,0.95950088,0.95834448
5000,6,900,70,0.71151791929283,0.720319439473889,0.716,0.95727888,0.956092
5000,6,900,80,0.699515946163909,0.742323510985428,0.721,0.95884696,0.95762384
5000,6,900,90,0.707117182435593,0.713918327743306,0.7106,0.95859992,0.95741792
5000,6,900,100,0.708717448591588,0.719519298715456,0.7142,0.9583924,0.95718336
5000,6,1000,1,0.701116202591466,0.733521835913165,0.7174,0.95869744,0.95751168
5000,6,1000,10,0.700316074121677,0.720719510045118,0.7106,0.9598648,0.95873264
5000,6,1000,20,0.709517582437624,0.731921538011125,0.7208,0.95720928,0.95601008
5000,6,1000,30,0.697915691784432,0.720719510045118,0.7094,0.95849136,0.95731792
5000,6,1000,40,0.701916331573276,0.732721686706125,0.7174,0.95900192,0.95780064
5000,6,1000,50,0.699115882377032,0.723119936160668,0.7112,0.95845336,0.95723312
5000,6,1000,60,0.697115565362723,0.726320511483223,0.7118,0.96011936,0.95896208
5000,6,1000,70,0.707517248782582,0.728320875220116,0.718,0.95917584,0.95802368
5000,6,1000,80,0.707517248782582,0.716318740802043,0.712,0.96005872,0.95889664
5000,6,1000,90,0.708717448591588,0.72432015094656,0.7166,0.9582816,0.95708704
5000,6,1000,100,0.708717448591588,0.717919018734687,0.7134,0.9590208,0.95783728
6000,1,100,1,0.708597853941739,0.718599278023261,0.713666666666667,0.960499166666667,0.959341111111111
6000,1,100,10,0.708597853941739,0.717265750960354,0.713,0.960429333333333,0.959265888888889
6000,1,100,20,0.702930409889421,0.721266335704817,0.712166666666667,0.961078833333333,0.959909888888889
6000,1,100,30,0.709597993349755,0.708597853941739,0.709166666666667,0.960225555555556,0.959064333333333
